id,module,difficulty,question,option_A,option_B,option_C,option_D,answer,analysis
761,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第761题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
762,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第762题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
763,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第763题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
764,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第764题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
765,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第765题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
766,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第766题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
767,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第767题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
768,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第768题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
769,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第769题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
770,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第770题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
771,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第771题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
772,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第772题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
773,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第773题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
774,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第774题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
775,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第775题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
776,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第776题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
777,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第777题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
778,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第778题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
779,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第779题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
780,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第780题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
781,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第781题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
782,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第782题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
783,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第783题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
784,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第784题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
785,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第785题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
786,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第786题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
787,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第787题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
788,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第788题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
789,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第789题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
790,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第790题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
791,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第791题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
792,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第792题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
793,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第793题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
794,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第794题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
795,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第795题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
796,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第796题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
797,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第797题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
798,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第798题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
799,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第799题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
800,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第800题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
801,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第801题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
802,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第802题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
803,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第803题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
804,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第804题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
805,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第805题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
806,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第806题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
807,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第807题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
808,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第808题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
809,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第809题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
810,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第810题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
811,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第811题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
812,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第812题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
813,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第813题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
814,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第814题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
815,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第815题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
816,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第816题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
817,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第817题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
818,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第818题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
819,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第819题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
820,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第820题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
821,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第821题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
822,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第822题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
823,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第823题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
824,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第824题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
825,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第825题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
826,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第826题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
827,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第827题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
828,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第828题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
829,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第829题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
830,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第830题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
831,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第831题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
832,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第832题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
833,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第833题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
834,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第834题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
835,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第835题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
836,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第836题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
837,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第837题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
838,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第838题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
839,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第839题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
840,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第840题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
841,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第841题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
842,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第842题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
843,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第843题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
844,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第844题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
845,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第845题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
846,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第846题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
847,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第847题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
848,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第848题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
849,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第849题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
850,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第850题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
851,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第851题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
852,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第852题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
853,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第853题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
854,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第854题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
855,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第855题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
856,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第856题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
857,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第857题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
858,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第858题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
859,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第859题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
860,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第860题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
861,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第861题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
862,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第862题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
863,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第863题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
864,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第864题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
865,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第865题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
866,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第866题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
